Region,Crop_Eng,Yield,Average_soil_moisture,Drought,Yield_norm,Moisture_norm,Drought_norm,SCOR,SCOR_norm,Fert_SCOR,Cost_SCOR
Rivnenska oblast,Potato,180.5980582524272,14.594185320005428,0.0,0.8451374922535366,0.2308648121606702,1.0,0.307999231861931,0.5086298236062934,0.4833799999999999,0.0017284689054901
Rivnenska oblast,Potato,180.5980582524272,14.594185320005428,0.0,0.8451374922535366,0.2308648121606702,1.0,0.307999231861931,0.5086298236062934,0.13438,0.0017284689054901
Rivnenska oblast,Potato,180.5980582524272,14.594185320005428,0.0,0.8451374922535366,0.2308648121606702,1.0,0.307999231861931,0.5086298236062934,0.14398,0.0017284689054901
Rivnenska oblast,Soybean,25.327978817299208,14.594185320005428,0.0,0.7147017181630575,0.2308648121606702,1.0,0.3514778232254241,0.5935142159607537,0.10276,0.0598254260140538
Rivnenska oblast,Soybean,25.327978817299208,14.594185320005428,0.0,0.7147017181630575,0.2308648121606702,1.0,0.3514778232254241,0.5935142159607537,0.9357,0.0598254260140538
Rivnenska oblast,Soybean,25.327978817299208,14.594185320005428,0.0,0.7147017181630575,0.2308648121606702,1.0,0.3514778232254241,0.5935142159607537,0.3118599999999999,0.0598254260140538
Rivnenska oblast,Soybean,25.327978817299208,14.594185320005428,0.0,0.7147017181630575,0.2308648121606702,1.0,0.3514778232254241,0.5935142159607537,0.33192,0.0598254260140538
Rivnenska oblast,Soybean,25.327978817299208,14.594185320005428,0.0,0.7147017181630575,0.2308648121606702,1.0,0.3514778232254241,0.5935142159607537,0.0905999999999999,0.0598254260140538
Rivnenska oblast,Soybean,25.327978817299208,14.594185320005428,0.0,0.7147017181630575,0.2308648121606702,1.0,0.3514778232254241,0.5935142159607537,0.09596,0.0598254260140538
Rivnenska oblast,Sunflower,26.827537511032656,14.594185320005428,0.0,0.6725411253545454,0.2308648121606702,1.0,0.36553135416159477,0.6209512923825328,0.1085199999999999,0.0404004705908592
Rivnenska oblast,Sunflower,26.827537511032656,14.594185320005428,0.0,0.6725411253545454,0.2308648121606702,1.0,0.36553135416159477,0.6209512923825328,0.8135600000000001,0.0404004705908592
Rivnenska oblast,Sunflower,26.827537511032656,14.594185320005428,0.0,0.6725411253545454,0.2308648121606702,1.0,0.36553135416159477,0.6209512923825328,0.3347799999999999,0.0404004705908592
Rivnenska oblast,Sunflower,26.827537511032656,14.594185320005428,0.0,0.6725411253545454,0.2308648121606702,1.0,0.36553135416159477,0.6209512923825328,0.34012,0.0404004705908592
Rivnenska oblast,Sunflower,26.827537511032656,14.594185320005428,0.0,0.6725411253545454,0.2308648121606702,1.0,0.36553135416159477,0.6209512923825328,0.06446,0.0404004705908592
Rivnenska oblast,Sunflower,26.827537511032656,14.594185320005428,0.0,0.6725411253545454,0.2308648121606702,1.0,0.36553135416159477,0.6209512923825328,0.06936,0.0404004705908592
Rivnenska oblast,Wheat,45.00123565754634,14.594185320005428,0.0,0.5404989118698106,0.2308648121606702,1.0,0.40954542532317306,0.7068811159677003,0.16782,0.0902678333642029
Rivnenska oblast,Wheat,45.00123565754634,14.594185320005428,0.0,0.5404989118698106,0.2308648121606702,1.0,0.40954542532317306,0.7068811159677003,0.89596,0.0902678333642029
Rivnenska oblast,Wheat,45.00123565754634,14.594185320005428,0.0,0.5404989118698106,0.2308648121606702,1.0,0.40954542532317306,0.7068811159677003,0.40692,0.0902678333642029
Rivnenska oblast,Wheat,45.00123565754634,14.594185320005428,0.0,0.5404989118698106,0.2308648121606702,1.0,0.40954542532317306,0.7068811159677003,0.4096999999999999,0.0902678333642029
Rivnenska oblast,Wheat,45.00123565754634,14.594185320005428,0.0,0.5404989118698106,0.2308648121606702,1.0,0.40954542532317306,0.7068811159677003,0.05132,0.0902678333642029
Rivnenska oblast,Wheat,45.00123565754634,14.594185320005428,0.0,0.5404989118698106,0.2308648121606702,1.0,0.40954542532317306,0.7068811159677003,0.0533999999999999,0.0902678333642029
Sumska oblast,Barley,37.726725403817916,15.385143945193413,0.0,0.5959808795760814,0.29522224900915406,1.0,0.36959895713825486,0.6288925801792413,0.30394,0.0315908633851347
Sumska oblast,Barley,37.726725403817916,15.385143945193413,0.0,0.5959808795760814,0.29522224900915406,1.0,0.36959895713825486,0.6288925801792413,0.98374,0.0315908633851347
Sumska oblast,Barley,37.726725403817916,15.385143945193413,0.0,0.5959808795760814,0.29522224900915406,1.0,0.36959895713825486,0.6288925801792413,0.35312,0.0315908633851347
Sumska oblast,Barley,37.726725403817916,15.385143945193413,0.0,0.5959808795760814,0.29522224900915406,1.0,0.36959895713825486,0.6288925801792413,0.35578,0.0315908633851347
Sumska oblast,Barley,37.726725403817916,15.385143945193413,0.0,0.5959808795760814,0.29522224900915406,1.0,0.36959895713825486,0.6288925801792413,0.03796,0.0315908633851347
Sumska oblast,Barley,37.726725403817916,15.385143945193413,0.0,0.5959808795760814,0.29522224900915406,1.0,0.36959895713825486,0.6288925801792413,0.0399,0.0315908633851347
Sumska oblast,Maize,79.56186979931474,15.385143945193413,0.0,0.8318359048970813,0.29522224900915406,1.0,0.29098061536458825,0.4754039330061781,0.27624,0.6606318029402809
Sumska oblast,Maize,79.56186979931474,15.385143945193413,0.0,0.8318359048970813,0.29522224900915406,1.0,0.29098061536458825,0.4754039330061781,0.9829,0.6606318029402809
Sumska oblast,Maize,79.56186979931474,15.385143945193413,0.0,0.8318359048970813,0.29522224900915406,1.0,0.29098061536458825,0.4754039330061781,0.36144,0.6606318029402809
Sumska oblast,Maize,79.56186979931474,15.385143945193413,0.0,0.8318359048970813,0.29522224900915406,1.0,0.29098061536458825,0.4754039330061781,0.36398,0.6606318029402809
Sumska oblast,Maize,79.56186979931474,15.385143945193413,0.0,0.8318359048970813,0.29522224900915406,1.0,0.29098061536458825,0.4754039330061781,0.04478,0.6606318029402809
Sumska oblast,Maize,79.56186979931474,15.385143945193413,0.0,0.8318359048970813,0.29522224900915406,1.0,0.29098061536458825,0.4754039330061781,0.04628,0.6606318029402809
Sumska oblast,Potato,169.98810572687225,15.385143945193413,0.0,0.7293144867959557,0.29522224900915406,1.0,0.32515442139829676,0.5421223493264967,0.4552333333333333,0.0025770550323495
Sumska oblast,Potato,169.98810572687225,15.385143945193413,0.0,0.7293144867959557,0.29522224900915406,1.0,0.32515442139829676,0.5421223493264967,0.7762666666666668,0.0025770550323495
Sumska oblast,Potato,169.98810572687225,15.385143945193413,0.0,0.7293144867959557,0.29522224900915406,1.0,0.32515442139829676,0.5421223493264967,0.6271666666666667,0.0025770550323495
Sumska oblast,Potato,169.98810572687225,15.385143945193413,0.0,0.7293144867959557,0.29522224900915406,1.0,0.32515442139829676,0.5421223493264967,0.6275333333333334,0.0025770550323495
Sumska oblast,Potato,169.98810572687225,15.385143945193413,0.0,0.7293144867959557,0.29522224900915406,1.0,0.32515442139829676,0.5421223493264967,0.2081666666666667,0.0025770550323495
Sumska oblast,Potato,169.98810572687225,15.385143945193413,0.0,0.7293144867959557,0.29522224900915406,1.0,0.32515442139829676,0.5421223493264967,0.2084333333333333,0.0025770550323495
Sumska oblast,Soybean,22.294615761135585,15.385143945193413,0.0,0.6027677903403607,0.29522224900915406,1.0,0.36733665355016176,0.6244758256484623,0.1407999999999999,0.1307330988520533
Sumska oblast,Soybean,22.294615761135585,15.385143945193413,0.0,0.6027677903403607,0.29522224900915406,1.0,0.36733665355016176,0.6244758256484623,0.95024,0.1307330988520533
Sumska oblast,Soybean,22.294615761135585,15.385143945193413,0.0,0.6027677903403607,0.29522224900915406,1.0,0.36733665355016176,0.6244758256484623,0.32704,0.1307330988520533
Sumska oblast,Soybean,22.294615761135585,15.385143945193413,0.0,0.6027677903403607,0.29522224900915406,1.0,0.36733665355016176,0.6244758256484623,0.3458599999999999,0.1307330988520533
Sumska oblast,Soybean,22.294615761135585,15.385143945193413,0.0,0.6027677903403607,0.29522224900915406,1.0,0.36733665355016176,0.6244758256484623,0.0784999999999999,0.1307330988520533
Sumska oblast,Soybean,22.294615761135585,15.385143945193413,0.0,0.6027677903403607,0.29522224900915406,1.0,0.36733665355016176,0.6244758256484623,0.081,0.1307330988520533
Sumska oblast,Sunflower,28.565540871267743,15.385143945193413,0.0,0.7867121571969304,0.29522224900915406,1.0,0.3060218645979718,0.5047693577218417,0.24136,0.3223328433011706
Sumska oblast,Sunflower,28.565540871267743,15.385143945193413,0.0,0.7867121571969304,0.29522224900915406,1.0,0.3060218645979718,0.5047693577218417,0.96312,0.3223328433011706
Sumska oblast,Sunflower,28.565540871267743,15.385143945193413,0.0,0.7867121571969304,0.29522224900915406,1.0,0.3060218645979718,0.5047693577218417,0.34466,0.3223328433011706
Sumska oblast,Sunflower,28.565540871267743,15.385143945193413,0.0,0.7867121571969304,0.29522224900915406,1.0,0.3060218645979718,0.5047693577218417,0.34722,0.3223328433011706
Sumska oblast,Sunflower,28.565540871267743,15.385143945193413,0.0,0.7867121571969304,0.29522224900915406,1.0,0.3060218645979718,0.5047693577218417,0.0715,0.3223328433011706
Sumska oblast,Sunflower,28.565540871267743,15.385143945193413,0.0,0.7867121571969304,0.29522224900915406,1.0,0.3060218645979718,0.5047693577218417,0.07336,0.3223328433011706
Sumska oblast,Wheat,48.47802251590797,15.385143945193413,0.0,0.6942447665803738,0.29522224900915406,1.0,0.336844328136824,0.5649448603385112,0.2371,0.2194082311139754
Sumska oblast,Wheat,48.47802251590797,15.385143945193413,0.0,0.6942447665803738,0.29522224900915406,1.0,0.336844328136824,0.5649448603385112,0.94228,0.2194082311139754
Sumska oblast,Wheat,48.47802251590797,15.385143945193413,0.0,0.6942447665803738,0.29522224900915406,1.0,0.336844328136824,0.5649448603385112,0.39226,0.2194082311139754
Sumska oblast,Wheat,48.47802251590797,15.385143945193413,0.0,0.6942447665803738,0.29522224900915406,1.0,0.336844328136824,0.5649448603385112,0.39366,0.2194082311139754
Sumska oblast,Wheat,48.47802251590797,15.385143945193413,0.0,0.6942447665803738,0.29522224900915406,1.0,0.336844328136824,0.5649448603385112,0.0283599999999999,0.2194082311139754
